ߟߊ߫	3147
ߞߏ߫	2667
ߊ߬	2234
ߞߵߊ߬	2120
ߘߌ߫	2055
ߘߐ߫	2000
ߡߊ߬	1872
ߏ߬	1784
ߞߋߟߊ	1663
ߣߌ߫	1636
ߞߊ߬	1622
ߟߎ߬	1252
ߡߍ߲	1223
ߟߋ߬	1185
ߒ	1173
ߦߋ߫	1162
ߞߵߏ߬	1107
ߞߍ߫	1061
ߓߍ߯	992
ߝߐ߫	894
ߟߎ߫	800
ߠߊ߫	752
ߞߊ߲߫	655
ߓߊ߯	646
ߢߍ߫	632
ߘߊ߫	618
ߞߣ	603
ߊߟߊ߫	602
ߘߏ߫	593
ߦߌ߬ߘߊ߬	592
ߕߍ߫	557
ߊߘ	524
ߠߎ߬	483
ߌ	466
ߝߏ߫	456
ߕߘߍ߬	445
ߘߏ߲߬	443
ߟߊߛߋ߫	423
ߛߊߟߌ	409
ߊ߲	394
ߊߟߎ߫	384
ߒߠߋ	376
ߣߴߊ߬	365
ߡߌ߬ߘߊ߬	363
ߟߋ	355
ߘߊߎߘߊ߫	352
ߠߋ߬	342
ߕߏ߫	341
ߊ߬ߓߎ߬	328
ߘߴߊ߬	325
ߟߐ߬	324
ߣߌ߲߬	301
ߞߊ߲߬	299
ߟߊߞߊ߬ߟߌ߬	298
ߕߙߌ߬ߡߖߌ	281
ߡߐ߰	274
ߏ	271
ߡߊ߫	266
ߞߋߟߋ߲߫	266
ߛߊߟߌ߫	266
ߓߐ߫	264
ߦߴߊ߬	257
ߊ߬ߟߎ߬	233
ߝߍ߬	230
ߝߣߊ߫	228
ߡߐ߱	223
ߞߏ	223
ߖߐ߲߬ߓߊ	219
ߓߘߊ߫	219
ߣߊ߬	218
ߞߊ߲	217
ߞߐ߫	216
ߝߌ߬ߟߊ	208
ߠߎ߫	204
ߞߎ߬ߙߊ߬ߣߊ	200
ߛߙߊ߬ߣߎ߲	200
ߞߣߐ߫	198
ߟߋ߫	196
ߟߏ߲	195
ߜߘߍ߫	193
ߊߤ	192
ߢߊ	188
ߛߌ߫	186
ߓߊ߲߫	182
ߛߎ߲	177
ߡߎ߬ߛߟߌ߬ߡߎ߲	176
ߕߊ	176
ߓߣߎ߬	176
ߓߎ߬ߞߊ߬ߙߌ	174
ߡߌ߬ߘߊ߫	171
ߓߊ߬ߙߌ߬	168
ߟߴߊ߬	166
ߛߋ߫	160
ߓߊ	156
ߓߊߏ߬	153
ߦߋ߲߬	145
ߟߏ߯ߟߎ	145
ߞߋߟߋ߲	143
ߓߟߏ߫	142
ߊߌ߬ߛߕߊ߫	141
ߢߌ߲߬	137
ߥߟߊ߫	134
ߞߊ߬ߣߌ߲߫	133
ߞߴߊ߬	132
ߕߊ߫	131
ߒ߬ߓߊ߬	131
ߟߐ߲߫	130
ߕߊ߯	130
ߘߋ߬	129
ߖߍ߬ߘߍ	129
ߥߊ߫	127
ߡߊ߰ߙߌ	125
ߊ߬ߟߎ߫	124
ߞߍ	123
ߝߌ߬ߟߊ߬	123
ߕߎ߲߬	120
ߒ߬	117
ߣߛߊ߬ߌ	116
ߞߊ߬ߙߊ߲߬	116
ߘߌ߯ߣߊ	113
ߗߍ߭	113
ߢߊ߫	112
ߛߌ߬ߟߊ߬ߡߊ	112
ߖߞߊ	112
ߦߌߟߊ	109
ߤߖߌ	108
ߝߋߎ߫	108
ߛߎ	106
ߕߎ߲߯	106
ߓߍ߲߬	106
ߛߓߍ߫	104
ߊ߰	104
ߧߋ߫	102
ߝߟߍ߫	102
ߝߟߐ	101
ߡߌ߬ߛߙߌ	100
ߞߊ߫	97
ߘߴߏ߬	95
ߛߊ߫	94
ߌߊ	94
ߡߍ߲߫	93
ߕߟߋ߬	93
ߦߏ߫	92
ߡߏ߬ߛߏ	92
ߛߐ߬ߘߐ߲߬	92
ߛߌ߰	92
ߟߴߏ߬	90
ߕߊ߬	90
ߣߴߊ߬ߓߎ߬	85
ߞߴߏ߬	85
ߞߊߣߊ߬	85
ߝߋ߲߫	84
ߌߎ	84
ߞߵߊ߬ߟߎ߬	82
ߞߎߡߊ	82
ߓߌ߬ߟߊ߬	82
ߊ߬ߓߎ߫	82
ߞߘߐ	81
ߢߐ߲߮	80
ߛߎ߲߫	80
ߡߊ߬ߡߊߘߌ߫	78
ߔ	78
ߖߊ߲߬ߕߏ߬ߒߘߐ	77
ߕߋ߲߬	77
ߕߋ߬ߟߋ	76
ߢߐ߲߰	75
ߛߓߊ߬	75
ߛߐ߲߬	75
ߕߴߊ߬	75
ߓߞߊߙߌ߫	75
ߕߊ߬ߡߌ߲߬	74
ߞߎߡߊ߫	73
ߘߊ	72
ߖߊ߬ߡߊ	72
ߞߊ߬ߙߊ߲	71
ߎߡߊߙߎ߫	71
ߢߌ߬ߣߌ߲߬ߞߊ߬	70
ߖߊ߯ߓߙߌ߫	69
ߕߌ߲ߓߌߘߌ߲	69
ߝߐ	68
ߝߋ߲	68
ߒߞߏ߫	68
ߌߓߣߎ߬	68
ߊߣߛߊ߫	68
ߛߎ߭	67
ߞߵߏ	66
ߛߎ߮	66
ߌߟߋ	65
ߞߘߐ߫	64
ߛߎ߲ߞߊߙߏ	64
ߕߴߏ߬	64
ߡߞߊ߫	63
ߛߌ߬ߟߡߊ߬ߦߊ	63
ߕߐ߭	63
ߓߊ߬	62
ߞߏ߬ߣߌ߲߬	61
ߕߎ߬ߡߊ	61
ߡߌ߬ߘߴߊ߬	60
ߝߌߟߊߣߊ߲	59
ߘߎ߱	59
ߖߐ߲߭	59
ߛߙߊ߬ߣߎ߲߬	58
ߛߌߟߊ	58
ߘߐߙߐ߲߫	58
ߓߙߊ߬ߖߌ	58
ߓߟߏ	57
ߛߊ߲߬	56
ߓߏ߲	56
ߡߊ߲߬ߕߏ߲	55
ߦߴߏ߬	54
ߛߌ߰ߘߊ	54
ߖߘߍ߬	54
ߣߴߌ	53
ߟߐ߲ߠߌ߲	53
